ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
7671,80036,Cl skull vlt fx-coma NOS,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration"
10328,81311,Fx olecran proc ulna-opn,Open fracture of olecranon process of ulna
3238,29211,Drug psych disor w delus,Drug-induced psychotic disorder with delusions
4971,56731,Psoas muscle abscess,Psoas muscle abscess
4390,4150,Acute cor pulmonale,Acute cor pulmonale
7615,75262,Epispadias,Epispadias
1665,2690,Deficiency of vitamin k,Deficiency of vitamin K
4440,4260,Atriovent block complete,"Atrioventricular block, complete"
2923,30573,Amphetamine abuse-remiss,"Amphetamine or related acting sympathomimetic abuse, in remission"
3372,3341,Hered spastic paraplegia,Hereditary spastic paraplegia
12843,V6104,Family dsrpt-estrangmemt,Family disruption due to parent-child estrangement
5499,4809,Viral pneumonia NOS,"Viral pneumonia, unspecified"
12228,V4450,Cystostomy status NOS,"Cystostomy, unspecified"
11290,90289,Inj abdominal vessel NEC,Injury to other specified blood vessels of abdomen and pelvis
4541,3897,"Deaf, nonspeaking NEC","Deaf, nonspeaking, not elsewhere classifiable"
5501,4820,K. pneumoniae pneumonia,Pneumonia due to Klebsiella pneumoniae
7285,6828,"Cellulitis, site NEC",Cellulitis and abscess of other specified sites
8744,80332,Cl skull fx NEC-brf coma,"Other closed skull fracture with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness"
13101,9108,Superfic inj head NEC,"Other and unspecified superficial injury of face, neck, and scalp, without mention of infection"
1028,701,Hepatitis A w/o coma,Viral hepatitis A without mention of hepatic coma
2022,1911,Malig neo frontal lobe,Malignant neoplasm of frontal lobe
1221,1538,Malignant neo colon NEC,Malignant neoplasm of other specified sites of large intestine
4798,37689,Orbital disorders NEC,Other orbital disorders
11946,V430,Eye replacement NEC,Eye globe replaced by other means
13935,V1209,Prsnl hst oth nfct parst,Personal history of other infectious and parasitic diseases
11416,99631,Malfunc urethral cath,Mechanical complication due to urethral (indwelling) catheter
10009,73345,Aseptic necrosis of jaw,"Aseptic necrosis of bone, jaw"
2055,1962,Mal neo lymph intra-abd,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes
7493,6918,Other atopic dermatitis,Other atopic dermatitis and related conditions
582,5412,Herpetic ulcer of vulva,Herpetic ulceration of vulva
5439,4710,Polyp of nasal cavity,Polyp of nasal cavity
6046,53230,Acute duodenal ulcer NOS,"Acute duodenal ulcer without mention of hemorrhage or perforation, without mention of obstruction"
3340,29623,Depress psychosis-severe,"Major depressive affective disorder, single episode, severe, without mention of psychotic behavior"
2627,30009,Anxiety state NEC,Other anxiety states
4652,37240,Pterygium NOS,"Pterygium, unspecified"
1633,2598,Endocrine disorders NEC,Other specified endocrine disorders
2695,3029,Psychosexual dis NOS,Unspecified psychosexual disorder
14561,V8709,Cntct/exp hazrd metl NEC,Contact with and (suspected) exposure to other hazardous metals
5096,4928,Emphysema NEC,Other emphysema
3863,3599,Myopathy NOS,"Myopathy, unspecified"
10950,79431,Abnorm electrocardiogram,Nonspecific abnormal electrocardiogram [ECG] [EKG]
1759,23877,Post tp lymphprolif dis,Post-transplant lymphoproliferative disorder (PTLD)
5275,51852,Ot pul insuf fol trm/srg,"Other pulmonary insufficiency, not elsewhere classified, following trauma and surgery"
3407,33811,Acute pain due to trauma,Acute pain due to trauma
9720,67204,Puerp pyrexia-postpartum,"Pyrexia of unknown origin during the puerperium, postpartum condition or complication"
685,1895,Miliary TB NOS-histo dx,"Miliary tuberculosis, unspecified, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically"
2511,2273,Benign neo pituitary,Benign neoplasm of pituitary gland and craniopharyngeal duct
11301,9039,Injury arm vessel NOS,Injury to unspecified blood vessel of upper extremity
13455,E0000,Civilian activity-income,Civilian activity done for income or pay
1440,11590,Histoplasmosis NOS,"Histoplasmosis, unspecified, without mention of manifestation"
12425,80485,Opn skl/oth fx-deep coma,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss consciousness, without return to pre-existing conscious level"
11943,V4284,Trnspl status-intestines,"Organ or tissue replaced by transplant, intestines"
11072,V6441,Lap surg convert to open,Laparoscopic surgical procedure converted to open procedure
11368,92421,Contusion of ankle,Contusion of ankle
5267,52462,Arthralgia TMJ,"Temporomandibular joint disorders, arthralgia of temporomandibular joint"
2220,2808,Iron defic anemia NEC,Other specified iron deficiency anemias
8776,8472,Sprain lumbar region,Sprain of lumbar
6000,5300,Achalasia & cardiospasm,Achalasia and cardiospasm
2525,2298,Benign neoplasm NEC,Benign neoplasm of other specified sites
4389,4149,Chr ischemic hrt dis NOS,"Chronic ischemic heart disease, unspecified"
3801,3540,Carpal tunnel syndrome,Carpal tunnel syndrome
1959,179,Malig neopl uterus NOS,"Malignant neoplasm of uterus, part unspecified"
2920,30570,Amphetamine abuse-unspec,"Amphetamine or related acting sympathomimetic abuse, unspecified"
13309,80660,Fx sacrum-cl/crd inj NOS,Closed fracture of sacrum and coccyx with unspecified spinal cord injury
2760,27400,Gouty arthropathy NOS,"Gouty arthropathy, unspecified"
7372,7485,Agenesis of lung,"Agenesis, hypoplasia, and dysplasia of lung"
3358,33379,Acq torsion dystonia NEC,Other acquired torsion dystonia
5152,5121,Iatrogenic pneumothorax,Iatrogenic pneumothorax
1653,2650,Beriberi,Beriberi
13004,7861,Stridor,Stridor
1691,20192,Hodgkins dis NOS thorax,"Hodgkin's disease, unspecified type, intrathoracic lymph nodes"
10717,E9053,Hornet/wasp/bee sting,"Sting of hornets, wasps, and bees causing poisoning and toxic reactions"
6672,64264,Eclampsia-postpartum,"Eclampsia, postpartum condition or complication"
13816,7294,Fasciitis NOS,"Fasciitis, unspecified"
13122,9767,Pois-topical dental drug,Poisoning by dental drugs topically applied
9880,V449,Artif open status NOS,Unspecified artificial opening status
1171,1467,Mal neo post oropharynx,Malignant neoplasm of posterior wall of oropharynx
1040,7044,Chrnc hpt C w hepat Coma,Chronic hepatitis C with hepatic coma
6905,82019,Fx femur intrcap NEC-opn,Other open transcervical fracture of neck of femur
2795,3481,Anoxic brain damage,Anoxic brain damage
10065,V146,Hx-analgesic allergy,Personal history of allergy to analgesic agent
13072,V0991,Infc mcrg drgrst mult,"Infection with drug-resistant microorganisms, unspecified, with multiple drug resistance"
8613,71500,General osteoarthrosis,"Osteoarthrosis, generalized, site unspecified"
7174,75329,Obst def ren plv&urt NEC,Other obstructive defects of renal pelvis and ureter
8528,80176,Opn skl base fx-coma NOS,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration"
10120,V171,Family hx-stroke,Family history of stroke (cerebrovascular)
13731,E9420,Adv eff card rhyth regul,Cardiac rhythm regulators causing adverse effects in therapeutic use
8507,76505,Extreme immat 1250-1499g,"Extreme immaturity, 1,250-1,499 grams"
9027,80466,Opn skul/oth fx-coma NOS,"Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with loss of consciousness of unspecified duration"
3402,33722,Rflx sym dystrph lwr lmb,Reflex sympathetic dystrophy of the lower limb
1253,1715,Mal neo soft tis abdomen,Malignant neoplasm of connective and other soft tissue of abdomen
7369,7482,Laryngeal web,Web of larynx
1867,20288,Lymphomas NEC mult,"Other malignant lymphomas, lymph nodes of multiple sites"
1168,1464,Mal neo ant epiglottis,Malignant neoplasm of anterior aspect of epiglottis
4392,41512,Septic pulmonary embolsm,Septic pulmonary embolism
5398,45910,Postphlbtc synd w/o comp,Postphlebetic syndrome without complications
5826,57420,Cholelithiasis NOS,"Calculus of gallbladder without mention of cholecystitis, without mention of obstruction"
11778,8716,Penetrat FB NEC eye,Penetration of eyeball with (nonmagnetic) foreign body
11263,81510,Fx metacarpal NOS-open,"Open fracture of metacarpal bone(s), site unspecified"
1308,1602,Mal neo maxillary sinus,Malignant neoplasm of maxillary sinus
11216,79551,Nonsp rea skn test wo tb,Nonspecific reaction to tuberculin skin test without active tuberculosis
3693,37000,Corneal ulcer NOS,"Corneal ulcer, unspecified"
11246,81409,Fx carpal bone NEC-close,Closed fracture of other bone of wrist
10427,9630,Pois-antiallrg/antiemet,Poisoning by antiallergic and antiemetic drugs
8728,80312,Cl skull fx NEC-brf coma,"Other closed skull fracture with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness"
1674,25022,DMII hprosmlr uncontrold,"Diabetes with hyperosmolarity, type II or unspecified type, uncontrolled"
8889,71917,Hemarthrosis-ankle,"Hemarthrosis, ankle and foot"
5172,51636,Cryptogenic organiz pneu,Cryptogenic organizing pneumonia
6390,59984,Oth spcf dsdr urethra,Other specified disorders of urethra
6099,53521,Gstr mcsl hyprt w hmrg,"Gastric mucosal hypertrophy, with hemorrhage"
8968,78039,Convulsions NEC,Other convulsions
12934,72633,Olecranon bursitis,Olecranon bursitis
2158,27669,Fluid overload NEC,Other fluid overload
2827,34442,Mnplg upr lmb nondmnt sd,Monoplegia of upper limb affecting nondominant sde
4959,56481,Neurogenic bowel,Neurogenic bowel
4432,42518,Oth hyprtrophic cardiomy,Other hypertrophic cardiomyopathy
1243,1580,Mal neo retroperitoneum,Malignant neoplasm of retroperitoneum
14019,V671,Radiotherapy follow-up,"Follow-up examination, following radiotherapy"
12868,66524,Invers uterus-postpart,"Inversion of uterus, postpartum condition or complication"
12224,V441,Gastrostomy status,Gastrostomy status
6871,65571,Decrease fetal movmt del,"Decreased fetal movements, affecting management of mother, delivered, with or without mention of antepartum condition"
3450,34201,Flccd hmiplga domnt side,Flaccid hemiplegia and hemiparesis affecting dominant side
7218,75520,Reduc deform up limb NOS,Unspecified reduction deformity of upper limb
4979,56881,Hemoperitoneum,Hemoperitoneum (nontraumatic)
2919,30563,Cocaine abuse-in remiss,"Cocaine abuse, in remission"
7885,7599,Congenital anomaly NOS,"Congenital anomaly, unspecified"
10983,V198,Family hx-condition NEC,Family history of other condition
4681,37312,Hordeolum internum,Hordeolum internum
11256,81419,Fx carpal bone NEC-open,Open fracture of other bone of wrist
10793,V618,Family circumstances NEC,Other specified family circumstances
9410,8076,Fx larynx/trachea-open,Open fracture of larynx and trachea
11947,V431,Lens replacement NEC,Lens replaced by other means
2281,2512,Hypoglycemia NOS,"Hypoglycemia, unspecified"
9180,71815,Loose body-pelvis,"Loose body in joint, pelvic region and thigh"
5038,5253,Retained dental root,Retained dental root
2830,34461,Neurogenic bladder,Cauda equina syndrome with neurogenic bladder
1127,8240,Ehrlichiosis NOS,"Ehrlichiosis, unspecified"
9199,71835,Recur dislocat-pelvis,"Recurrent dislocation of joint, pelvic region and thigh"
9464,8922,Open wound foot w tendon,"Open wound of foot except toe(s) alone, with tendon involvement"
599,5479,H simplex complicat NEC,Herpes simplex with other specified complications
8860,71887,Jt derangement NEC-ankle,"Other joint derangement, not elsewhere classified, ankle and foot"
13597,95206,Complete les cord/c5-c7,C5-C7 level with complete lesion of spinal cord
7294,74442,Branchial cleft cyst,Branchial cleft cyst
6040,53200,Ac duodenal ulcer w hem,"Acute duodenal ulcer with hemorrhage, without mention of obstruction"
2832,34489,Oth spcf paralytic synd,Other specified paralytic syndrome
13260,78834,Incontnce wo sensr aware,Incontinence without sensory awareness
3945,36221,Retrolental fibroplasia,Retrolental fibroplasia
8913,71941,Joint pain-shlder,"Pain in joint, shoulder region"
3931,36204,Mild nonprolf db retnoph,Mild nonproliferative diabetic retinopathy
8557,80229,Mult fx mandible-closed,"Closed fracture of mandible, multiple sites"
9493,9553,Injury radial nerve,Injury to radial nerve
5680,63421,Spon ab w pelv damag-inc,"Spontaneous abortion, complicated by damage to pelvic organs or tissues, incomplete"
71,804,Int inf e coli entrhmrg,Intestinal infection due to enterohemorrhagic E. coli
1778,2419,Nontox nodul goiter NOS,Unspecified nontoxic nodular goiter
13821,72973,Nontrauma comp syn-abd,Nontraumatic compartment syndrome of abdomen
10375,90082,Inj mlt head/neck vessel,Injury to multiple blood vessels of head and neck
6119,5369,Stomach function dis NOS,Unspecified functional disorder of stomach
3080,3220,Nonpyogenic meningitis,Nonpyogenic meningitis
13670,V272,"Deliver-twins, both live","Outcome of delivery, twins, both liveborn"
14545,V8537,"BMI 37.0-37.9,adult","Body Mass Index 37.0-37.9, adult"
3934,36207,Diabetic macular edema,Diabetic macular edema
11979,V5041,Prphylct orgn rmvl brst,Prophylactic breast removal
5979,52809,Stomatits & mucosits NEC,Other stomatitis and mucositis (ulcerative)
2562,2337,Ca in situ bladder,Carcinoma in situ of bladder
5857,5764,Fistula of bile duct,Fistula of bile duct
11393,9957,Adverse food react NEC,"Other adverse food reactions, not elsewhere classified"
10713,E8493,Acc on industr premises,Accidents occurring in industrial places and premises
13906,V1062,Hx of myeloid leukemia,Personal history of myeloid leukemia
2597,29680,Bipolar disorder NOS,"Bipolar disorder, unspecified"
5958,5265,Alveolitis of jaw,Alveolitis of jaw
10420,9623,Poison-insulin/antidiab,Poisoning by insulins and antidiabetic agents
7171,75321,Congen obst urtroplv jnc,Congenital obstruction of ureteropelvic junction
11439,99663,React-nerv sys dev/graft,"Infection and inflammatory reaction due to nervous system device, implant, and graft"
